grid_index,protocol,total_binary_readouts,independent_units,temperature,memory_angle,false_positive,false_negative,fisher_rank,fisher_condition_number,linear_replicates,linear_physical_fraction,linear_negative_assignment_fraction,exact_mle_replicates,mle_converged_fraction,mle_mean_iterations,fisher_sd_T,linear_coverage_T,linear_bias_T,linear_empirical_sd_T,mle_coverage_T,mle_coverage_wilson_low_T,mle_coverage_wilson_high_T,mle_bias_T,mle_empirical_sd_T,mle_rmse_T,mle_mean_reported_se_T,mle_boundary_fraction_T,fisher_sd_mu,linear_coverage_mu,linear_bias_mu,linear_empirical_sd_mu,mle_coverage_mu,mle_coverage_wilson_low_mu,mle_coverage_wilson_high_mu,mle_bias_mu,mle_empirical_sd_mu,mle_rmse_mu,mle_mean_reported_se_mu,mle_boundary_fraction_mu,fisher_sd_alpha,linear_coverage_alpha,linear_bias_alpha,linear_empirical_sd_alpha,mle_coverage_alpha,mle_coverage_wilson_low_alpha,mle_coverage_wilson_high_alpha,mle_bias_alpha,mle_empirical_sd_alpha,mle_rmse_alpha,mle_mean_reported_se_alpha,mle_boundary_fraction_alpha,fisher_sd_beta,linear_coverage_beta,linear_bias_beta,linear_empirical_sd_beta,mle_coverage_beta,mle_coverage_wilson_low_beta,mle_coverage_wilson_high_beta,mle_bias_beta,mle_empirical_sd_beta,mle_rmse_beta,mle_mean_reported_se_beta,mle_boundary_fraction_beta
38,external_references,8000000,2435000,0.9,0.5,0.005,0.12,4,33539.526529693925,2000,1.0,0.0,24,1.0,1.8333333333333333,0.003550581624061658,0.9475,-9.807773187241841e-05,0.0035414995154310243,1.0,0.8620237953250198,1.0,-0.0010354643035762796,0.0026710656487665906,0.0028123839300198796,0.0035412138446266066,0.0,0.008745618116566071,0.949,-0.00021337666353971098,0.008766650522864647,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.0027399778551401113,0.008627383790253067,0.00887907127744598,0.008810697890010278,0.0,5.796747461194369e-05,0.944,-8.961344172458943e-07,5.872784257626338e-05,0.9583333333333334,0.7975819352134406,0.9926065438344942,2.3882563984649733e-06,5.097863351960457e-05,4.996239218322821e-05,5.7980802672644914e-05,0.0,0.0008124038404635959,0.9395,9.871875112590231e-06,0.0008349162656769089,1.0,0.8620237953250198,1.0,2.2135417826668613e-05,0.0006454533161982956,0.0006322509081098769,0.000812464914976171,0.0
38,internal_basis,8000000,1000000,0.9,0.5,0.005,0.12,4,183155.81002842644,2000,0.926,0.0355,24,0.8333333333333334,2.0416666666666665,0.04103594629999254,0.9545,-0.000309761406969053,0.04040808024250325,1.0,0.8620237953250198,1.0,0.0154259216284272,0.029712771841954113,0.03292449698192666,0.04274383931700007,0.0,0.021136000486029358,0.9525,-1.5551887602535285e-05,0.02067160830664826,1.0,0.8620237953250198,1.0,-0.0044078935400878524,0.015003926403571375,0.015335169524257307,0.021100119997172748,0.0,0.002761727906170627,0.9545,1.309385552437555e-05,0.002714715584599163,1.0,0.8620237953250198,1.0,-0.0009354288906537698,0.001823282324488694,0.002015160219307537,0.0028137021058324344,0.16666666666666666,0.0028324653541860743,0.9535,-3.723929348915106e-06,0.0027892376353628443,1.0,0.8620237953250198,1.0,-0.0013601460585636164,0.002018254430101653,0.0023986715676025862,0.0028834703598655162,0.0
39,external_references,8000000,2435000,0.9,0.5,0.02,0.01,4,14653.79097124089,2000,1.0,0.0,24,1.0,1.875,0.003846763937886253,0.944,-2.942727819357166e-05,0.0039608231359265856,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.00028459769293889364,0.003660394916290169,0.003594609343734346,0.003842928356115358,0.0,0.009387165679821782,0.9405,-0.0001920362545424967,0.009748759103689554,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.0013761587400221477,0.011166886222706396,0.011018046769988608,0.009421441194979265,0.0,0.00011501820426211562,0.953,-2.483095479240806e-06,0.00011462737285610032,0.9583333333333334,0.7975819352134406,0.9926065438344942,-1.1397690960191347e-05,0.00011962839998826269,0.00011766295801774719,0.00011498613900905057,0.0,0.000248746859276655,0.9545,5.262500001729074e-06,0.00024399403325079424,1.0,0.8620237953250198,1.0,-5.468749917390203e-06,0.00024062102973401232,0.00023561823043075715,0.00024866189760442694,0.0
39,internal_basis,8000000,1000000,0.9,0.5,0.02,0.01,4,135848.1297206108,2000,0.9995,0.0,24,1.0,2.625,0.040819155847801165,0.9525,-0.0012397232968010062,0.040287668423104724,1.0,0.8620237953250198,1.0,0.0065714005848049135,0.040626827490264125,0.04031066799958585,0.042143840871721315,0.0,0.02028490555471731,0.9485,0.0005133256442787132,0.020445460631299688,1.0,0.8620237953250198,1.0,-0.003338061312980601,0.019562105599990172,0.019438976221027415,0.020398122165356157,0.0,0.0030218211280569657,0.951,9.205608987453091e-05,0.002986424364548152,1.0,0.8620237953250198,1.0,-0.0004022542028475429,0.0029201071251723086,0.0028867873721354176,0.0030785981929016587,0.0,0.0030892613730779837,0.95,9.23145829265998e-05,0.003039919180791864,1.0,0.8620237953250198,1.0,-0.0003111934468809162,0.0028230319418146447,0.002781058758194976,0.0031451699989514755,0.0
40,external_references,8000000,2435000,0.9,0.5,0.02,0.04,4,15820.652730732461,2000,1.0,0.0,24,1.0,1.875,0.003994299133469247,0.9415,-6.630282329464443e-06,0.004096745974662921,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.001088483507026644,0.004106345582996008,0.004164646920620669,0.003986500603138471,0.0,0.009702289822462866,0.9495,0.0004541187442189126,0.009807773752145534,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.0008175855177137819,0.008596127345654514,0.00845475957861636,0.009733753347088413,0.0,0.00011501817592245396,0.952,5.83089122474657e-06,0.00011470186750740993,1.0,0.8620237953250198,1.0,1.7659985187607728e-05,0.00011158489657554964,0.00011065380550593502,0.00011506776407459655,0.0,0.0004898979485566356,0.951,7.534375005748502e-06,0.0004804498185106947,1.0,0.8620237953250198,1.0,-0.00014010416668818292,0.0004214764292873016,0.0004357405100702691,0.0004890678229213961,0.0
40,internal_basis,8000000,1000000,0.9,0.5,0.02,0.04,4,151198.009041567,2000,1.0,0.0,24,1.0,2.5,0.04268666723237547,0.946,0.0008982046808819968,0.043222226278633744,1.0,0.8620237953250198,1.0,0.009764587568317737,0.0423326201350892,0.04257615667916177,0.04351198786136488,0.0,0.021088202016458297,0.9455,-0.0005013493995520639,0.0214216390398618,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.00026042028316705196,0.020209871312660322,0.01978606655608301,0.02096182237648328,0.0,0.0030608213104509866,0.946,-6.669495597753957e-05,0.0030983669586159336,1.0,0.8620237953250198,1.0,-0.0005096353865781081,0.0030003769752958705,0.002981089728839604,0.003067863308049357,0.0,0.0031270657183283344,0.9445,-6.984268385391649e-05,0.0031831299341768993,1.0,0.8620237953250198,1.0,-0.0004948213323320612,0.0029923203329384404,0.0029708158113935916,0.003134257120985399,0.0
41,external_references,8000000,2435000,0.9,0.5,0.02,0.12,4,19635.32924063105,2000,1.0,0.0,24,1.0,1.9166666666666667,0.004426327177115324,0.948,6.207752153443113e-05,0.004436391600357318,0.9583333333333334,0.7975819352134406,0.9926065438344942,-2.9853990771609256e-05,0.004238958758704901,0.004149814913003062,0.004426542222614255,0.0,0.01064551111427583,0.951,-0.0001053316752491302,0.010704236662788587,1.0,0.8620237953250198,1.0,-0.0005524531563796953,0.009276843215254708,0.009098307463225992,0.01066494067629642,0.0,0.0001150182587087464,0.9555,-5.309325971656027e-06,0.000111522563167602,1.0,0.8620237953250198,1.0,-1.2224704449871325e-05,9.519080001559238e-05,9.398498881653842e-05,0.00011498361690180946,0.0,0.0008124038404635959,0.954,4.843750022599187e-06,0.0008154561361654361,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0002841145842490828,0.0008392583323220575,0.0008693259107911506,0.000813227562867276,0.0
41,internal_basis,8000000,1000000,0.9,0.5,0.02,0.12,4,202859.52547977248,2000,1.0,0.0,24,1.0,2.75,0.04824678756113344,0.9495,7.174697889295967e-05,0.047626887003959444,0.875,0.6899611872949993,0.9565566591987655,-0.004494760210803486,0.05530769265686935,0.05432943830852566,0.048278876137709335,0.0,0.023396415744166968,0.955,-6.786074183458266e-05,0.023071566363109683,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.002948283055789369,0.024320648906039487,0.023990430475242474,0.023451774789236032,0.0,0.003159393819447823,0.9515,-5.826197921391094e-06,0.0031113951575915217,0.875,0.6899611872949993,0.9565566591987655,0.00037827590072115973,0.0035747660839099615,0.003519884778695839,0.003157320678665074,0.0,0.0032222740903653057,0.952,-4.176384016980221e-06,0.0031808702190568227,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.00015046669576336663,0.003593892147209693,0.0035214388811585897,0.003220590039985958,0.0
42,external_references,8000000,2435000,0.9,0.5,0.06,0.01,4,15079.376535957512,2000,1.0,0.0,24,1.0,1.9583333333333333,0.005531000348075943,0.959,3.382838853349157e-05,0.005411101224262665,1.0,0.8620237953250198,1.0,0.00019989197100253134,0.0052438546491208075,0.0051373356809372595,0.005531803283341029,0.0,0.013109396523021103,0.9595,-8.824072867937058e-05,0.012785267567337145,0.875,0.6899611872949993,0.9565566591987655,-0.00017577638662591663,0.014042809041894757,0.013748261570737576,0.01312111069612326,0.0,0.00019504711295744798,0.9435,-3.9982249105271205e-06,0.00019833956828056208,1.0,0.8620237953250198,1.0,-5.4929090860279806e-06,0.0001732018908359474,0.00016964407764933517,0.00019503733942027122,0.0,0.000248746859276655,0.953,1.834374999396187e-06,0.00025019348735540604,0.9583333333333334,0.7975819352134406,0.9926065438344942,-6.484375007234384e-05,0.0002861250944170041,0.00028750849177537917,0.0002479219527962581,0.0
42,internal_basis,8000000,1000000,0.9,0.5,0.06,0.01,4,164090.0725458509,2000,0.9885,0.0075,24,1.0,2.75,0.054112545016647126,0.9485,0.0007935799155969675,0.054857012781320436,1.0,0.8620237953250198,1.0,0.0005378424014739017,0.056727846338992555,0.0555360465684075,0.05471768709447749,0.0,0.02400543933181101,0.947,6.205462454690754e-05,0.024553833100125225,0.875,0.6899611872949993,0.9565566591987655,0.002773622156228455,0.02936627337350849,0.028881457278898463,0.024025816848331202,0.0,0.003769238464507526,0.947,-5.245728529757579e-05,0.0038329214160889064,1.0,0.8620237953250198,1.0,0.0002122440876567615,0.0039634959427024595,0.003885845271010971,0.003779118346693134,0.0,0.003824885736376733,0.9485,-7.700248435986972e-05,0.0038840980944784827,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.00026560745195431935,0.004112998985443258,0.004035150919795964,0.0038350139360598563,0.0
43,external_references,8000000,2435000,0.9,0.5,0.06,0.04,4,16408.321300112428,2000,1.0,0.0,24,1.0,2.0833333333333335,0.005750256161699487,0.948,0.0001999116400546963,0.005660931456715805,1.0,0.8620237953250198,1.0,0.00024501514403419783,0.0053738759449783,0.00526643166494055,0.005754391161643225,0.0,0.013614509007159116,0.9495,0.0007206124329248853,0.013769439454808586,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.000342572606895096,0.01426896028672449,0.013972727573232691,0.013615935941964705,0.0,0.0001950498977278069,0.9505,1.8379630944516771e-06,0.0001964524351053523,1.0,0.8620237953250198,1.0,2.7779016240448855e-05,0.00016030354209973694,0.00015936806963526547,0.0001950899168840606,0.0,0.0004898979485566356,0.958,-1.3699999996761979e-05,0.0004828312556592017,1.0,0.8620237953250198,1.0,5.989583361113287e-05,0.00039834029315777595,0.00039452635166186236,0.0004902429988159256,0.0
43,internal_basis,8000000,1000000,0.9,0.5,0.06,0.04,4,185472.01816164947,2000,1.0,0.0,24,1.0,2.7916666666666665,0.05722911555727095,0.95,0.000936354289226198,0.057838718633501186,1.0,0.8620237953250198,1.0,-0.006053150788935623,0.04734170805325147,0.04673856081953368,0.0569439859231853,0.0,0.02517308815716071,0.9465,-0.00046569130531878475,0.025962426441662585,1.0,0.8620237953250198,1.0,0.0035870759613673927,0.02223332958458237,0.02205881575134813,0.02524263946963839,0.0,0.003855972024087651,0.945,-6.551512767443983e-05,0.003900795978634679,1.0,0.8620237953250198,1.0,0.0005442820595204338,0.003203779026556617,0.0031832009061940627,0.0038465790339867975,0.0,0.003910191839677987,0.948,-4.374883436006348e-05,0.003971276650004233,1.0,0.8620237953250198,1.0,0.000673665106081532,0.003142840938279839,0.003149557660477772,0.0039011287083969303,0.0
44,external_references,8000000,2435000,0.9,0.5,0.06,0.12,4,20818.16537107259,2000,1.0,0.0,24,1.0,2.0416666666666665,0.006404889972137565,0.952,0.00011356959309603127,0.006421160997706572,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.0002987153057785741,0.006918976111728277,0.006779880898692974,0.006408826905361425,0.0,0.015139399719807824,0.952,0.00021240314561531425,0.015333778440217242,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.001181635622136322,0.015242333036035937,0.014968119986904647,0.015131020422065614,0.0,0.0001950582603336301,0.9535,-3.643635712445692e-06,0.00019127234199970238,0.9166666666666666,0.741511978067893,0.9768411847029567,6.801401715766959e-05,0.0002290582257582231,0.00023432333295672777,0.00019515792970435056,0.0,0.0008124038404635959,0.948,1.0875000100630597e-06,0.000826583877530136,0.8333333333333334,0.6414692935030095,0.9332132367136705,0.00027317708493338556,0.0010162428793285272,0.0010316705271601447,0.0008131928112737764,0.0
44,internal_basis,8000000,1000000,0.9,0.5,0.06,0.12,4,260254.42010227402,2000,1.0,0.0,24,1.0,2.9166666666666665,0.06682140711255213,0.948,-0.00037272846776735416,0.06730323078000688,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.00784279445334148,0.06678623350137516,0.06584876892610365,0.06945468211277687,0.0,0.028622689275936152,0.946,0.00047330531904591256,0.028665769621840125,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.0013788903348195894,0.03182412940329124,0.031184572847077104,0.028786352807798257,0.0,0.00409488099562955,0.947,3.210375408742497e-05,0.004124488410579732,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.00032105423299141466,0.004114335100079576,0.0040404833970016174,0.0041713920820142785,0.0,0.0041451616418572805,0.9485,4.0024025240191524e-05,0.004173972848122157,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.0003057989363653979,0.004133815216567194,0.004058315338989145,0.004221257248119138,0.0
45,external_references,8000000,2435000,0.9,0.9,0.005,0.01,4,7841.204520809255,2000,1.0,0.0,24,1.0,1.875,0.0032780127346668697,0.9465,-5.1723804341806734e-05,0.0032663981116803696,0.9166666666666666,0.741511978067893,0.9768411847029567,0.0009072354663437384,0.00354773211413356,0.0035895746099379117,0.003282718674729316,0.0,0.003255014772907709,0.9475,5.496423967877861e-07,0.0033342960876877976,0.9166666666666666,0.741511978067893,0.9768411847029567,0.0018468481949428933,0.0034091837038438444,0.003814329502212041,0.0032393831998668425,0.0,5.762072962186478e-05,0.953,9.794815823726227e-07,5.7496373443441955e-05,0.9583333333333334,0.7975819352134406,0.9926065438344942,4.907036737632679e-06,5.67709706665906e-05,5.579187058795914e-05,5.764331443837369e-05,0.0,0.000248746859276655,0.956,4.2249999907678205e-06,0.0002456949414524003,1.0,0.8620237953250198,1.0,-5.2083333774822675e-06,0.00021152804141278032,0.00020713981034034543,0.0002486691745310178,0.0
45,internal_basis,8000000,1000000,0.9,0.9,0.005,0.01,4,7578.5843805662935,2000,1.0,0.0,24,1.0,1.9583333333333333,0.007520005346538218,0.9545,8.281244285808464e-05,0.007455485314553119,1.0,0.8620237953250198,1.0,0.0005313190410208094,0.0070668228482086495,0.006938404166375958,0.007516135114421392,0.0,0.005825320402725181,0.949,-6.010352122641677e-05,0.005953033142782994,0.9166666666666666,0.741511978067893,0.9768411847029567,0.0009171224204874104,0.006220405357868493,0.006158110876425613,0.0058121117776976546,0.0,0.0005575445593371622,0.953,-7.108415429479687e-06,0.0005572733094647582,1.0,0.8620237953250198,1.0,3.5735029662716825e-05,0.0005424198134466893,0.000532200254397148,0.0005565257549407374,0.0,0.0008317782340614753,0.9505,2.0538068285535436e-06,0.0008311309664028667,1.0,0.8620237953250198,1.0,-9.96422409130916e-05,0.0006357994448722055,0.0006303381140466034,0.0008311011480204804,0.0
46,external_references,8000000,2435000,0.9,0.9,0.005,0.04,4,8332.310030245639,2000,1.0,0.0,24,1.0,1.75,0.003389938272158063,0.9485,-2.5392205283947146e-05,0.003389959407897655,0.9166666666666666,0.741511978067893,0.9768411847029567,0.0004056474712275983,0.0029346473410209717,0.0029013557339172915,0.003391985937490918,0.0,0.0033348496011882268,0.951,-9.115956394421864e-06,0.003311344275969864,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0003602182356143661,0.003671338925329506,0.0036120455357800734,0.0033310240341672963,0.0,5.7621932697346795e-05,0.953,-4.409860201006915e-07,5.832173311879491e-05,0.9583333333333334,0.7975819352134406,0.9926065438344942,-2.7338017013479473e-06,5.6653574984455286e-05,5.552807171743512e-05,5.760455688720755e-05,0.0,0.0004898979485566356,0.947,6.924999996383862e-06,0.0004890737821790489,0.9166666666666666,0.741511978067893,0.9768411847029567,-3.7760417176310963e-05,0.0005429810254491005,0.0005328880995917553,0.0004896645092663107,0.0
46,internal_basis,8000000,1000000,0.9,0.9,0.005,0.04,4,8280.046678822246,2000,1.0,0.0,24,1.0,1.9583333333333333,0.007793250518396208,0.9535,1.003511022256448e-05,0.007730864372364416,0.875,0.6899611872949993,0.9565566591987655,0.001955127190945432,0.009575102996811398,0.009575229057695681,0.0077985522597023285,0.0,0.00596570628990429,0.9395,-0.00022073788049006387,0.0061602693663910715,1.0,0.8620237953250198,1.0,0.00010399250923252372,0.005539760980503035,0.005424118346917566,0.005951807095315319,0.0,0.0005588512874820174,0.9495,-1.3615664373079794e-05,0.0005655416878056843,0.875,0.6899611872949993,0.9565566591987655,-6.496415300235166e-05,0.0006611902076550212,0.0006505208001504763,0.0005578741583988025,0.0,0.0008324664746906884,0.945,-1.1651465502437838e-05,0.0008418840514551334,1.0,0.8620237953250198,1.0,-0.0001181184478385924,0.0008424271440538076,0.0008331058247396762,0.00083181879974587,0.0
47,external_references,8000000,2435000,0.9,0.9,0.005,0.12,4,9870.723255072766,2000,1.0,0.0,24,1.0,1.9166666666666667,0.003710399737440654,0.9515,0.00020764656432933147,0.0036953669080288004,0.9166666666666666,0.741511978067893,0.9768411847029567,3.181264345915776e-05,0.004013823956182709,0.0039294417136376564,0.0037087342843686237,0.0,0.0035684629504613955,0.955,0.00014573242651053986,0.0035736561243189646,0.875,0.6899611872949993,0.9565566591987655,-0.00023538115118493705,0.00429032164869525,0.004206579565618244,0.003568840418918124,0.0,5.762580738451466e-05,0.949,1.437567361778948e-07,5.7710002959311034e-05,0.9166666666666666,0.741511978067893,0.9768411847029567,-2.374104611504687e-05,7.01758860681089e-05,7.268492483558157e-05,5.748971787532012e-05,0.0,0.0008124038404635959,0.95,2.4859374982835358e-05,0.0008163592828775877,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.00015286458319951207,0.0009453834821323656,0.000938018085508011,0.0008119489227563632,0.0
47,internal_basis,8000000,1000000,0.9,0.9,0.005,0.12,4,10657.258603448841,2000,1.0,0.0,24,1.0,2.0416666666666665,0.008622443905913518,0.949,3.8305652616482667e-07,0.008638780225093436,0.9166666666666666,0.741511978067893,0.9768411847029567,0.0005006500017620078,0.010015374194562679,0.009817274689919296,0.008630360770579541,0.0,0.0063803116192475565,0.945,-7.21486205209545e-05,0.006372458795565206,0.875,0.6899611872949993,0.9565566591987655,-0.000805715154449905,0.007634395994385275,0.007516959426361672,0.006388081945193735,0.0,0.0005627590616075143,0.946,-3.5633304668168045e-06,0.0005685860154752216,0.9166666666666666,0.741511978067893,0.9768411847029567,-6.146324983911284e-05,0.0006935109758359622,0.0006816856386577278,0.0005634663281888379,0.0,0.0008325887787569982,0.9455,-1.1686296527491722e-05,0.0008519929889284255,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.00020500589812218772,0.0008235738323773232,0.0008318893345376704,0.0008330963543357364,0.0
48,external_references,8000000,2435000,0.9,0.9,0.02,0.01,4,4367.236689080246,2000,1.0,0.0,24,1.0,1.7916666666666667,0.003988392924860304,0.948,7.886906704554276e-06,0.004008920979051373,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.0007889871498652548,0.0037016434564595226,0.003708603711612705,0.003983492332148868,0.0,0.0039003915492145736,0.9415,7.783075741844942e-05,0.003942598099428418,1.0,0.8620237953250198,1.0,-0.0009362241910386518,0.0033624832593223226,0.00342223813250304,0.003911258546715739,0.0,0.00011352547922058981,0.9535,5.273263264828475e-07,0.00011307629525132889,1.0,0.8620237953250198,1.0,-5.448319248223688e-06,9.318297301652785e-05,9.138356639455423e-05,0.00011351838793071033,0.0,0.000248746859276655,0.948,3.956249998169526e-06,0.00025065979646578983,1.0,0.8620237953250198,1.0,1.9791666740341374e-05,0.0002201135041263259,0.00021638603619152986,0.0002489756914808524,0.0
48,internal_basis,8000000,1000000,0.9,0.9,0.02,0.01,4,10680.420357566849,2000,1.0,0.0,24,1.0,1.9166666666666667,0.01029209006632305,0.9595,4.380387176767081e-05,0.009971773676309572,1.0,0.8620237953250198,1.0,-0.003191881154561723,0.008549023186217307,0.008957045337799218,0.010281076401967107,0.0,0.006925685260359113,0.9495,-0.00028775079651623597,0.006970853072806291,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0013317739422227155,0.007211472004873034,0.0071841535078049695,0.006944347600612155,0.0,0.0007385120690420673,0.953,-1.4804341524483018e-05,0.0007245257921116029,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.00025790907364355194,0.0006539323637709448,0.0006901643374143603,0.0007398372504420804,0.0,0.0009636810114202009,0.9435,-2.720783116023936e-05,0.0009666696626980813,0.9166666666666666,0.741511978067893,0.9768411847029567,0.00034230767179860565,0.0010881086667397027,0.0011188487356191107,0.0009647057652172448,0.0
49,external_references,8000000,2435000,0.9,0.9,0.02,0.04,4,4676.350677736552,2000,1.0,0.0,24,1.0,1.9166666666666667,0.0041283713344048,0.941,1.9441735504580504e-05,0.004150412837507729,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.000375811295431544,0.0037221348908631764,0.003663094357163183,0.004124381199968653,0.0,0.0040060519001111124,0.945,4.809526521773122e-05,0.004087637930750672,1.0,0.8620237953250198,1.0,2.8868240702773867e-05,0.0038715456527403974,0.0037901402406800375,0.0040061864233420265,0.0,0.00011355295960766727,0.9475,-8.565079604263732e-07,0.00011410347768546241,0.9166666666666666,0.741511978067893,0.9768411847029567,-1.3864967503936202e-05,0.00011564251413849651,0.00011405354928853767,0.00011351397704991945,0.0,0.0004898979485566356,0.948,-6.390624995525798e-06,0.0004988688193044664,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.00014270833328614672,0.0005386068818344423,0.0005462377238899029,0.0004890479953085743,0.0
49,internal_basis,8000000,1000000,0.9,0.9,0.02,0.04,4,11811.470175069615,2000,1.0,0.0,24,1.0,1.75,0.01075304114800956,0.948,3.1316913913041975e-05,0.01084097634522411,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.002868336417689757,0.011909695252297216,0.012006588181738456,0.010737266544070723,0.0,0.007131750011757628,0.948,-0.0001992048292857695,0.007237283112109478,0.9166666666666666,0.741511978067893,0.9768411847029567,0.0009916682448006715,0.007742562712480189,0.007644140242122674,0.007149705072894826,0.0,0.0007458811289675252,0.9445,-1.0702192517555746e-05,0.0007564107070763728,0.9166666666666666,0.741511978067893,0.9768411847029567,0.00017220574074937726,0.0008763127273105641,0.0008749754168117625,0.0007469424086050525,0.0,0.0009692888590974748,0.951,5.901105456663069e-06,0.0009848273653380115,0.9166666666666666,0.741511978067893,0.9768411847029567,0.00022728246599381264,0.0010476979142589704,0.0010505198477784943,0.0009701070149041004,0.0
50,external_references,8000000,2435000,0.9,0.9,0.02,0.12,4,5662.796875673543,2000,1.0,0.0,24,1.0,1.9166666666666667,0.004535930100263436,0.9475,-1.046791897046412e-05,0.0045368226491973055,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.00013424586683843479,0.004407993662815769,0.004317271099361013,0.004534298015227455,0.0,0.004318247312411773,0.953,5.358830680849208e-05,0.004244301673801995,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.0005983759617696436,0.00414392338040251,0.004100567103055385,0.004324292741902117,0.0,0.00011363165578212165,0.952,1.2252600472501038e-06,0.00011105631949855431,0.9583333333333334,0.7975819352134406,0.9926065438344942,1.1812825574201528e-07,0.00011371349289099631,0.0001113193191545274,0.00011363570540602037,0.0,0.000812403840463596,0.9385,2.406250029582467e-06,0.0008356427166621201,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.0001955729169703079,0.0008282328768965447,0.0008340481961248333,0.0008118257619338568,0.0
50,internal_basis,8000000,1000000,0.9,0.9,0.02,0.12,4,15736.618935556813,2000,1.0,0.0,24,1.0,2.0,0.012178207879810924,0.947,-0.00017299839624034514,0.012206272670041065,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0008286213164612292,0.011125886760924266,0.010923106075073115,0.012216404588873476,0.0,0.0077533516578906165,0.953,3.9086379192247444e-05,0.007587540551452378,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.0015251948414390926,0.007817625449124935,0.007803525964665461,0.007774592179448985,0.0,0.0007676889066563519,0.9435,1.0991409764840896e-05,0.0007623176068469546,0.9583333333333334,0.7975819352134406,0.9926065438344942,-7.088216659048979e-05,0.0006453451093005412,0.000635721371397303,0.0007699143619071995,0.0,0.0009843638309186265,0.959,1.344094018235413e-05,0.0009716298767946271,1.0,0.8620237953250198,1.0,1.4179984183333369e-05,0.0007628404663251523,0.0007469134822523397,0.0009861350203874734,0.0
51,external_references,8000000,2435000,0.9,0.9,0.06,0.01,4,3972.543049473597,2000,1.0,0.0,24,1.0,1.9166666666666667,0.005574079260257,0.9555,-4.743810896519385e-05,0.005555593566741853,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.00010091294969757451,0.006209684451622892,0.006079777150873223,0.00557413529341697,0.0,0.005225288545206119,0.949,-7.614436298101912e-05,0.0051964737991865,0.875,0.6899611872949993,0.9565566591987655,0.0010290396949355675,0.005830490510631968,0.005799749977819342,0.005216138457527431,0.0,0.00019224091136723766,0.951,-6.078025128736578e-07,0.00019091066391943473,0.9583333333333334,0.7975819352134406,0.9926065438344942,3.4188735634789295e-05,0.00021983572871110983,0.00021790585377979755,0.00019227834532970766,0.0,0.000248746859276655,0.9515,9.375000024324171e-07,0.0002457628121526787,0.9583333333333334,0.7975819352134406,0.9926065438344942,7.369791673142488e-05,0.00022346228146336833,0.0002308378930458164,0.00024963749804067005,0.0
51,internal_basis,8000000,1000000,0.9,0.9,0.06,0.01,4,19091.931529605252,2000,1.0,0.0,24,1.0,2.0416666666666665,0.01715771956885251,0.951,-0.0006666463607698531,0.017269379671775584,1.0,0.8620237953250198,1.0,0.004652921681530346,0.015773684049866368,0.016127360059592987,0.017232691945318727,0.0,0.009601655680000858,0.9565,2.728856600288665e-05,0.009313703127272487,1.0,0.8620237953250198,1.0,-0.0010528638369773219,0.008221152663349243,0.008116633153195666,0.009571117016843345,0.0,0.00115238568779143,0.957,3.434180194112891e-05,0.0011407702443460349,1.0,0.8620237953250198,1.0,-0.00019557291322749976,0.001053907845156507,0.00105009068071157,0.0011509135294246896,0.0,0.0013105785931791572,0.952,3.44799427132558e-05,0.001309674969623335,1.0,0.8620237953250198,1.0,-6.306333446271406e-05,0.0011930469312878367,0.001169628683342813,0.0013093155163697986,0.0
